37.7773 45.5763
9.10825 32.5037
20.9906 2.53914
22.7882 24.5598
35.0917 20.7801
42.41 24.807
10.6372 4.43434
43.0784 20.3513
24.0303 36.1538
16.3182 43.1867
34.5897 47.0763
16.3961 12.4775
13.9393 9.95056
37.2005 35.1604
0.480667 6.96585
15.0044 28.8919
36.7748 48.8433
27.4346 6.43178
22.6478 46.7681
33.9183 35.519
41.8363 13.7211
27.9656 13.2756
44.9721 46.7544
46.5789 19.2587
33.5261 7.15201 -7.02769
40.0235 6.50044 -1.1921
7.76543 38.9584 0.0839804
4.17188 15.9139 -0.31837
32.2428 32.4793 3.1864
47.4548 40.4111 0.235215
18.0914 29.8303 -0.44408
41.9889 43.2463 0.990697
11.7054 8.34834 0.395037
31.1716 42.9823 10.1876
36.1354 37.6873 5.14474
14.6687 39.7641 4.77732
18.5018 28.7881 0.0476267
7.72576 18.6529 -1.34615
36.2743 26.3222 6.66553
20.0964 44.0565 10.4575
40.1929 21.1524 5.58913
24.929 34.3486 6.11496
36.6833 34.3623 4.42383
12.8941 30.7245 -4.32339
37.5362 49.4522 0.937269
1.88604 49.3545 0.0187455
9.69878 44.2183 1.09919
47.5967 30.8985 0.959491
32.9707 48.9196 2.72896
25.2861 26.455 1.41284
48.4176 32.2687 0.618194
28.0557 33.9885 4.57165
5.33158 41.8256 0.155259
1.93945 24.3141 -1.01686
39.5367 0.323496 -0.468822
13.1169 20.6946 -0.8293
40.8399 34.5576 2.91103
17.5741 21.1081 4.55522
42.4757 38.3053 1.47177
28.5211 27.2652 0.0550275
40.318 45.9365 1.03985
1.86468 19.4113 -0.573229
24.7063 18.1951 3.97421
35.0749 41.0077 6.33362
32.6701 16.7791 -0.263563
49.7284 32.3252 0.384851
3.3723 19.2328 -0.833593
3.06406 27.0379 -1.46167
44.612 0.737022 -0.0757329
48.8617 0.859097 -0.00840228
43.1333 34.3638 1.96639
42.9212 36.2972 1.62911
26.6427 36.3475 9.99648
13.5258 42.5748 3.78602
10.2588 7.92718 0.385827
42.1278 44.8057 0.740327
35.2748 0.360119 -1.44459
24.5994 31.4539 2.01111
32.9966 4.6083 -5.71581
8.39106 24.1691 -4.18825
21.5094 42.3185 13.7728
25.8477 9.03958 -12.6277
18.157 9.62706 -2.34973
19.0542 43.3393 10.0458
25.5608 0.360119 -3.55532
26.4779 26.8197 0.559815
23.9784 10.1901 -9.96326
26.7571 1.61901 -5.06781
27.8359 48.3093 5.54519
9.91699 19.8538 -1.92835
39.2209 8.18354 -1.61051
21.3538 42.9289 13.0541
6.16169 23.9708 -2.94856
48.8632 11.6642 0.135786
18.5171 14.1133 3.90898
48.0758 1.29399 -0.0146233
49.2584 38.7295 0.157812
26.5587 0.361645 -3.60578
23.9814 22.3121 4.55351
31.9437 27.6315 2.34227
26.4641 18.3462 1.85717
14.3452 26.0308 -3.90025
23.0522 17.3681 5.35137
8.43532 47.7309 0.414276
13.7211 25.045 -4.00169
5.44145 19.364 -1.32425
42.6008 11.8381 0.325339
10.4007 1.52592 -0.0100636
25.7927 10.8203 -11.0519
4.98825 31.5424 -1.71704
29.2795 15.1814 -4.20651
11.2171 13.6067 1.49726
4.7441 2.0188 0.0472642
26.3344 45.3673 10.867
16.1199 33.9579 0.487894
24.2149 44.9644 11.7185
14.6672 15.1524 3.77421
43.5789 17.6504 2.28224
45.3963 3.27158 -0.0865821
8.33155 26.0048 -4.49766
42.6588 3.96893 -0.335876
0.354015 2.83517 0.014735
47.7096 49.472 0.0285842
30.0348 20.8106 1.00171
6.04572 37.7789 -0.317345
24.8741 7.89209 -11.9842
27.3553 34.0922 4.94844
31.4768 22.6432 2.032
15.8635 11.0111 0.85184
1.21311 28.4417 -0.765218
3.914 29.0506 -1.68504
4.91501 30.7031 -1.8723
46.5804 34.0571 0.857088
46.8566 16.1397 0.79657
10.1123 23.0888 -4.20436
23.3818 8.13776 -10.5076
12.0731 5.31175 -0.134501
46.4766 27.3141 1.80077
45.9151 9.47295 0.0596876
27.5796 21.2989 1.40368
47.8607 14.5222 0.419935
41.9797 2.84127 -0.36588
38.8806 4.94095 -1.51919
19.0649 10.2496 -2.74292
49.5712 27.3385 0.655154
28.7973 29.2871 0.162866
10.7639 49.8886 0.499673
9.653 40.5255 0.978498
17.6717 1.13987 -1.51333
8.41853 31.2799 -3.36972
0.369274 39.8205 -0.0372904
27.0821 36.1339 9.34633
8.4521 32.1116 -2.98848
47.1862 45.1537 0.109673
42.6496 38.049 1.44435
26.9265 43.8261 13.1502
41.2397 33.549 3.04746
41.3251 23.8197 5.60046
4.05133 19.6341 -1.06668
10.7669 28.5897 -5.27908
11.8824 45.4466 1.84667
38.2458 22.9118 6.87723
24.1325 46.5804 8.82392
0.596638 0.416578 0.00917145
12.4775 25.3075 -4.94271
14.069 18.1585 2.51079
13.3961 24.279 -3.8064
19.4937 22.309 5.44433
7.34275 20.217 -2.09805
7.42821 4.02081 0.111886
7.40684 39.2132 0.0907658
28.5272 49.5346 3.81545
15.247 20.159 2.28981
9.49583 23.5755 -4.36129
27.131 27.8909 0.130259
19.9225 0.131229 -1.87542
47.882 42.5932 0.13676
10.2832 29.6442 -4.81483
45.5458 27.047 2.34916
16.4815 6.6805 -2.13199
4.59456 48.2681 0.0832667
1.17344 27.1798 -0.798749
10.4846 5.09049 0.069936
27.2439 49.2935 4.39897
23.3604 38.2962 13.9395
33.7107 46.9008 3.93459
23.7465 24.7932 3.32134
9.3936 19.8813 -2.03416
38.0123 32.4732 4.58415
34.6416 0.166327 -1.55179
26.4397 37.2417 11.9516
36.4361 17.6672 3.36342
41.7112 28.8476 4.61106
27.2011 15.1189 -3.52386
40.5911 7.02689 -0.975426
22.6005 25.9301 3.27689
6.67898 44.5433 0.347855
8.65963 4.05896 0.106251
16.9866 18.6926 5.7277
3.51268 20.0262 -1.01279
10.1764 37.8246 0.240493
34.1014 12.0838 -4.96
39.2865 14.4337 1.25974
23.104 6.6393 -9.73684
16.7226 11.42 0.883816
6.46687 46.9665 0.233619
34.3654 13.0329 -3.60677
26.7754 44.29 12.5174
16.5731 47.0977 3.89174
22.8477 40.289 15.4789
38.9203 10.065 -1.4474
10.8127 45.0926 1.42367
20.4535 21.4728 6.66887
27.0196 39.8251 15.2077
22.3197 9.33714 -8.5218
28.0557 7.76543 -12.6757
10.5289 3.09 -0.00732327
18.2302 33.1782 1.62917
15.7079 35.5861 2.09681
49.8001 31.8903 0.397243
47.6318 30.7428 0.965612
16.2465 2.65664 -1.40875
47.3525 28.4204 1.30073
33.9717 13.4114 -3.58489
34.7407 23.0338 5.43293
32.635 11.4109 -7.48308
34.2463 17.5222 1.82146
49.5407 21.4042 0.628769
36.7031 19.2038 4.77273
48.3047 20.8167 0.928342
29.9646 29.0857 0.619283
7.17795 6.07623 0.18684
6.21662 1.19938 0.049121
47.2945 39.1018 0.308211
28.7576 23.516 0.606441
46.1776 38.0276 0.530464
16.0558 46.9985 3.62543
6.81478 1.236 0.0521464
25.9133 14.3727 -3.9088
27.6147 28.7561 0.0236455
47.5402 15.1677 0.535339
43.5392 30.0653 3.01759
34.3455 18.5705 2.87847
33.7626 32.4183 3.86787
35.2702 10.6967 -4.59873
16.1306 28.6859 -2.58801
7.45872 37.814 -0.272608
23.7556 28.8385 1.63238
18.1021 32.0643 0.470732
34.048 4.08185 -4.37456
18.2424 21.3019 5.18164
45.5061 37.759 0.679836
46.3713 49.5514 0.0493471
22.57 22.013 5.89348
44.6196 9.67284 0.0362159
3.86059 14.3574 -0.1032
45.3673 14.8183 0.87994
44.0962 43.1379 0.50945
11.0569 10.1932 0.855537
35.0276 25.9987 5.85177
35.0673 1.72887 -2.17676
25.6783 40.4004 16.0776
36.4116 3.20902 -2.24799
37.225 10.242 -2.70071
6.10828 28.4112 -2.9576
42.8098 47.6699 0.32032
38.0306 29.8379 5.7429
7.60826 14.1057 0.257838
2.01575 10.5823 0.0451488
9.46837 39.61 0.69099
42.1079 10.9149 0.00796351
35.4274 14.565 -0.704492
7.67388 46.1226 0.426805
24.4072 42.8266 14.965
0.279243 47.1923 0.0126395
1.44047 20.3207 -0.590523
44.0641 30.8863 2.48148
23.6854 28.2373 1.7971
12.4836 0.772118 -0.16537
33.5841 4.79446 -5.34152
19.2236 5.7802 -4.80069
39.462 34.7133 3.46462
6.05335 7.82342 0.21178
18.8757 20.4001 6.58724
35.4961 35.0871 4.78304
15.0349 23.9586 -1.82115
21.073 22.5043 5.95362
21.5934 44.0413 11.8867
2.98318 16.0207 -0.280371
26.1361 16.6433 0.318633
1.9776 42.172 0.0168834
7.67541 3.8728 0.107913
9.29136 19.5639 -1.82478
8.45515 9.78423 0.505655
45.41 13.8188 0.663751
25.3929 37.3119 12.411
45.4985 12.5248 0.420247
41.4472 25.3853 5.55835
4.30921 21.778 -1.61221
42.2605 30.2866 3.73505
38.374 10.8676 -1.49774
38.3541 40.3073 3.39553
48.2803 6.66219 -0.00295568
38.2015 37.7575 3.72444
38.8745 14.275 1.03058
42.5062 47.4151 0.378092
30.1798 15.5568 -3.42336
4.96231 35.4595 -0.757588
16.8508 21.9764 2.67585
29.8563 47.9492 5.19149
8.97702 33.4712 -2.411
1.77465 2.92062 0.0251726
12.0396 29.809 -4.9401
17.7725 25.1656 0.994745
28.8522 46.0295 8.50938
17.275 37.7239 6.6661
41.2793 8.54213 -0.651004
30.0699 49.2157 3.65878
4.54726 33.4193 -1.13101
37.6568 0.996429 -0.975711
11.9877 13.4556 1.83174
18.305 13.2771 2.67593
12.9704 45.584 2.41102
21.099 44.1893 11.257
41.8989 25.1473 5.21989
39.3155 0.941496 -0.595388
41.0428 8.66726 -0.715404
28.4204 17.0675 -1.03373
35.0261 21.6071 5.23716
39.0072 34.8476 3.62101
39.8038 12.7171 0.222186
9.99634 6.97958 0.268077
13.8981 31.5439 -3.39533
42.3933 6.55232 -0.453382
34.7636 30.6192 4.44997
48.9273 9.36155 0.049503
8.03094 18.9459 -1.50585
49.884 37.6812 0.149181
42.5016 18.2974 3.0501
10.4404 29.4931 -4.91681
48.6557 48.9135 0.0221874
39.8236 22.2953 6.2026
43.5194 46.1608 0.356291
47.5738 15.5034 0.568744
19.6936 34.7118 5.0405
27.282 0.537127 -3.77058
11.3422 11.7969 1.28659
13.065 22.6402 -2.78056
14.9861 16.1107 4.1844
29.0963 13.5044 -7.38559
47.8744 33.9198 0.583612
27.5399 8.76034 -13.0799
1.7716 18.9413 -0.506397
35.1527 39.3872 6.30946
24.987 27.5582 1.26806
3.90942 11.1057 0.103151
40.405 45.9212 1.01689
35.931 10.8463 -3.7378
32.3893 10.5106 -8.5087
28.045 4.29548 -8.70313
10.3397 48.7243 0.605887
6.29139 13.6525 0.124044
31.7179 41.0337 10.4858
45.6816 39.5962 0.496724
42.3597 31.3013 3.30236
45.5153 16.567 1.23461
16.8889 36.7885 5.00575
5.58946 15.418 -0.229651
7.04062 34.4493 -1.4807
23.5908 32.4702 3.25712
30.7031 25.0389 1.32411
8.98923 29.0826 -4.49007
9.49278 1.63274 0.029111
33.758 10.7486 -6.52265
37.6934 24.0944 7.13206
15.2104 9.82543 0.154378
40.3302 26.0582 6.26408
1.29093 10.9272 0.0255064
3.23344 6.00452 0.0718109
3.60881 33.0576 -0.947262
32.8913 28.9804 3.1666
48.5443 7.55028 0.0113232
28.8827 40.5103 13.9009
41.731 15.8681 2.12744
26.7312 19.2908 2.04957
16.2328 26.3192 -1.82193
43.9863 20.2246 2.88837
9.7232 43.7849 1.146
37.3302 34.3272 4.27752
40.9803 11.4673 -0.046399
3.53404 17.101 -0.477252
31.0053 28.7835 1.35932
32.0841 11.9404 -7.60497
39.1003 24.4011 6.93813
42.262 20.1041 3.93785
9.17539 48.5443 0.439593
12.5248 43.8322 2.67593
46.6445 23.5755 1.79276
34.9895 4.17493 -3.69989
21.1798 16.9591 6.67432
2.79702 10.1001 0.073593
15.6789 25.634 -2.1765
13.2389 30.4132 -4.37043
16.7211 35.8898 3.60598
44.3861 45.085 0.326903
16.8371 47.7828 3.48956
38.0825 27.5292 6.72454
23.928 28.1732 1.70102
47.0931 34.4142 0.694811
48.1017 31.4325 0.76523
29.2322 4.53353 -8.54966
11.2705 1.88757 -0.0731933
46.263 43.3454 0.225208
49.8367 47.0779 0.0215297
0.405895 44.6944 0.0149094
5.71612 45.8525 0.204908
16.2587 26.3237 -1.7902
26.0933 30.4239 0.824226
0.924711 30.7138 -0.570221
17.1514 6.38295 -2.74485
40.1959 17.8045 3.71488
22.1366 49.7818 3.70753
13.5609 1.19175 -0.344254
19.0405 45.3139 7.8076
35.9035 4.326 -3.10709
8.23389 4.68764 0.135902
8.63979 38.3114 0.042403
35.3465 29.2352 5.24
38.168 27.8283 6.61169
19.7058 5.80004 -5.34895
4.39466 36.784 -0.426326
33.6848 0.0198364 -1.77002
37.196 20.2185 5.60536
3.19987 36.0164 -0.419446
33.5704 4.04828 -4.73273
24.749 26.5709 1.75122
23.3528 19.2022 6.12423
19.2389 42.8694 10.6914
16.2648 41.7173 7.17074
17.9647 37.8323 7.74463
38.1283 15.3447 1.73573
1.01016 12.1509 -0.00209744
39.0439 8.26136 -1.7124
33.4147 37.0418 6.8395
31.3669 30.3964 1.80854
19.4006 22.805 4.91023
40.2783 12.9765 0.496906
19.9866 47.2503 6.00184
24.752 26.8548 1.64434
4.28633 33.047 -1.13651
1.76092 41.1527 -0.00692184
29.8074 38.0657 11.0123
31.518 48.7991 3.46999
22.0771 47.7584 6.31655
46.5484 10.538 0.140357
48.8891 33.6711 0.428755
32.4412 43.9467 7.8319
9.49583 17.1133 -0.238618
43.0616 9.03043 -0.185776
34.0526 2.07831 -2.8842
8.05231 16.979 -0.520011
13.628 16.4617 2.86858
15.4408 13.6158 3.33646
6.09149 25.6371 -3.10743
27.131 14.1179 -5.5943
38.2031 7.46635 -2.28967
10.1505 40.5728 1.21158
49.1867 2.78939 -0.00892789
41.4136 38.9325 1.81394
46.1379 30.4788 1.54898
18.8269 26.9097 1.12641
16.5578 31.0846 -1.6136
36.5795 49.4202 1.18609
18.3218 28.1808 0.0171125
7.3748 43.0692 0.484244
42.4024 21.4286 4.2936
39.4772 36.3231 3.14427
18.6605 0.456251 -1.59574
1.32908 36.8603 -0.186492
10.0299 43.5957 1.28593
31.6034 32.7021 3.07001
15.363 40.5362 5.91647
27.4514 8.66878 -13.0844
26.3039 2.98624 -6.93945
18.8192 4.74868 -3.97326
8.47652 2.37129 0.0638491
11.5787 17.8945 0.352947
2.28584 48.6419 0.0268863
7.34123 23.8655 -3.57541
13.683 49.2721 1.27476
32.7311 20.6427 2.77831
40.1608 12.4851 0.197405
35.9539 19.9805 4.99247
2.33467 33.7855 -0.568141
33.4574 38.6776 7.86734
26.3924 29.8456 0.505495
14.4963 16.1153 3.73808
47.7401 8.83053 0.0398825
36.4406 9.61486 -3.69852
31.1457 41.2076 11.1945
18.5858 44.2137 8.60972
27.7093 20.0873 1.36927
17.3482 18.366 6.25796
13.947 25.219 -3.89493
40.5911 42.2025 1.69176
33.3369 29.6182 3.50727
33.9351 9.83001 -6.73572
35.5968 12.9566 -2.36657
46.8612 32.3191 1.00888
34.0449 20.7556 4.03644
11.3926 32.8501 -3.08777
26.3344 33.4239 4.01256
41.2076 30.6787 4.19629
48.8739 34.2402 0.394407
33.9534 15.3951 -0.964916
10.2557 40.3119 1.2079
34.6187 38.0963 6.49186
24.012 35.5937 8.82723
42.7366 21.0135 3.9361
35.9752 20.011 5.02333
21.25 12.1525 -2.5116
16.599 13.7623 3.68576
39.8587 36.5261 2.92382
13.5334 30.8649 -4.00366
10.6388 20.5191 -2.26322
34.753 10.9912 -5.06007
48.7762 40.9726 0.12782
7.57164 23.6793 -3.64195
16.187 25.5272 -1.43753
33.8618 33.961 4.48063
30.8924 5.80462 -8.90937
36.7428 43.4797 3.79814
49.8917 49.9878 0.00889256
19.1275 46.1684 6.80439
8.4109 26.3359 -4.55776
29.368 12.5202 -9.07453
23.307 24.2592 3.94304
4.35347 41.5616 0.0745226
43.4309 34.4295 1.82975
35.3618 44.5402 4.41317
4.78835 14.5741 -0.111098
26.9768 49.4263 4.28552
23.2994 42.4512 14.9927
44.3876 40.2722 0.688416
32.9585 32.6045 3.57365
19.367 20.5054 6.88051
2.22175 18.4561 -0.515925
10.2756 14.1987 1.05686
36.4361 26.2825 6.74943
36.3598 44.3983 3.66732
49.1012 42.6496 0.0816438
31.6889 2.56355 -4.63121
9.81017 1.87078 0.0198448
39.0439 48.1842 0.895201
1.64647 45.0591 0.0309699
39.0332 2.62764 -0.972635
45.8769 27.2881 2.12901
34.8064 26.3039 5.61449
26.7281 24.5033 1.04565
37.6217 43.1745 3.22738
24.0989 16.6692 3.07262
23.6167 1.69835 -4.60768
36.9671 48.7716 1.29887
7.08792 36.2697 -0.790123
5.34837 46.1959 0.167553
0.570696 18.189 -0.293867
13.5975 36.0759 0.747227
7.06046 10.271 0.369857
32.873 1.15665 -2.78277
14.6748 14.1087 3.36401
35.5678 17.7419 2.97251
39.0622 24.0852 6.92201
39.5291 4.28022 -1.12478
33.8847 27.1859 4.54612
14.8824 32.1635 -2.31462
14.6779 12.6713 2.4478
11.2522 25.2937 -5.24213
16.3976 30.6803 -1.9542
38.2168 49.9847 0.674154
29.9768 13.8066 -6.56584
6.78732 21.749 -2.60831
38.1939 0.755333 -0.788721
14.7557 30.5551 -3.43772
46.1699 26.0857 2.05192
33.6695 11.0904 -6.39992
26.8166 15.1311 -3.1748
30.3079 9.62096 -11.3863
26.5236 48.1842 6.05871
30.4376 23.9799 1.18087
1.42064 32.9447 -0.494213
7.64794 18.2745 -1.15645
29.5251 49.3652 3.69586
5.12406 38.8607 -0.128326
19.0588 5.89618 -4.65352
23.1193 33.1431 4.17353
8.29798 21.2363 -2.83963
29.9768 47.7813 5.34059
27.2149 20.6275 1.74533
29.4916 7.83715 -11.905
16.2633 10.7593 0.413167
42.4345 3.46232 -0.341175
22.6005 22.3579 5.64707
35.0536 35.6502 5.11653
19.0588 34.5058 4.13929
2.35145 47.6302 0.0340569
16.1901 19.7638 3.9589
38.9737 43.495 2.23504
12.6926 24.163 -4.2305
5.48265 20.5649 -1.72122
4.51369 21.1112 -1.54253
22.8919 17.1072 5.24202
47.9736 3.29753 -0.0204255
3.19681 1.9364 0.0314693
47.1908 1.6419 -0.0257737
48.7838 7.48619 0.0112643
11.1545 45.3612 1.5192
28.4692 32.8761 2.71946
0.720238 2.20496 0.0147776
13.0467 18.5919 1.07813
10.8676 12.9429 1.31823
28.0908 19.2846 0.94365
8.52534 9.13724 0.457819
6.86666 26.2917 -3.61553
21.2745 28.2876 2.09949
1.15818 16.4144 -0.211541
47.2381 15.3981 0.615045
32.8089 28.5485 3.14558
31.4829 25.042 2.05388
43.7971 44.6837 0.434451
29.2337 12.9536 -8.37193
27.6727 26.8761 0.118398
1.21464 31.2693 -0.590334
0.132755 36.7443 -0.130002
11.4322 16.4052 1.09848
41.5967 39.0286 1.7209
22.7165 33.7077 5.01229
19.5273 15.8132 6.05822
10.3229 17.8777 -0.361239
23.4031 42.9472 14.5149
38.9233 23.2765 6.82975
20.0446 5.23087 -5.44935
23.2673 23.1468 4.67553
12.2059 1.95166 -0.178084
17.8747 21.8314 4.21953
8.18201 19.2892 -1.70119
6.02435 19.0283 -1.32648
35.2641 21.1951 5.23921
33.3811 40.1761 8.38835
4.85397 35.2947 -0.776834
6.55385 22.0023 -2.60658
12.0685 35.3496 -0.82773
1.92877 17.3177 -0.350237
27.6055 46.8963 7.77852
5.04318 8.10419 0.166229
14.716 27.5552 -3.9592
25.8568 40.9772 16.0763
29.0963 48.6496 4.65778
10.2023 24.0547 -4.71423
34.489 29.6167 4.50358
42.758 49.3439 0.206814
41.8287 1.84332 -0.314178
11.8046 29.6411 -5.02444
4.72274 3.44554 0.0658072
31.1518 14.0843 -5.38825
29.1177 31.5653 1.31321
39.4696 21.3507 5.99601
29.9005 3.75835 -7.11611
22.3975 4.60372 -7.26429
42.3261 5.02182 -0.436111
27.7078 37.2524 11.3163
21.0044 22.0237 6.33234
18.8543 33.549 2.6369
34.3318 41.113 7.1697
37.2082 43.1364 3.56071
37.1181 11.6504 -2.0391
18.2989 33.5673 2.14534
29.2642 1.24516 -4.22048
32.3756 49.8856 2.2705
33.2804 44.438 6.48396
44.5891 15.3142 1.17688
48.471 11.4109 0.138802
15.1204 12.1189 2.03818
14.5833 48.2742 2.02192
34.5729 6.71407 -5.57781
42.7519 15.5004 1.70412
14.9007 8.06757 -0.642466
46.5285 26.072 1.85533
31.2601 23.4672 1.86164
30.8313 9.88037 -10.7461
35.0078 0.712606 -1.68662
21.6193 5.97552 -7.65763
33.2347 20.8029 3.30808
44.0886 9.20438 -0.0480055
5.1027 30.163 -2.07309
32.226 22.7989 2.77462
0.312815 26.4931 -0.598396
27.5277 43.495 13.2533
40.0159 37.289 2.72949
49.6765 30.7199 0.479525
15.4668 5.10422 -1.43644
47.0138 36.4483 0.517542
4.77004 18.6102 -0.968146
9.60875 47.232 0.680915
2.97708 3.51573 0.0420331
2.73904 15.0227 -0.162765
35.8882 12.4241 -2.59139
3.58135 28.3303 -1.60934
2.85653 27.665 -1.34724
48.9608 0.2472 -0.00690599
18.9154 16.1885 6.53618
26.9158 24.9672 0.796569
1.51372 0.561541 0.0132199
19.9622 29.2917 1.20345
22.219 35.1543 7.50806
32.7967 20.7419 2.87582
18.6575 1.54576 -2.12927
12.299 8.79391 0.451551
37.0251 12.2517 -1.67924
42.6359 0.843838 -0.179988
0.473038 36.7962 -0.143896
23.2597 49.4247 4.32832
23.7007 39.2193 15.2188
12.656 2.25684 -0.257298
19.0268 41.081 11.2518
45.5992 31.7087 1.55599
14.304 48.9914 1.58193
6.7629 45.1918 0.339797
27.9382 10.7761 -11.9092
18.511 3.09458 -2.87788
21.3675 39.32 13.6611
25.6279 45.7915 10.2619
24.2866 18.1204 4.47802
34.8628 6.28224 -5.05359
2.93435 27.6742 -1.37826
42.0515 10.0711 -0.201333
16.7775 6.71255 -2.38285
4.6617 38.7814 -0.142084
33.8572 37.3608 6.74032
42.5581 9.11893 -0.259766
0.163275 18.2867 -0.262378
24.7887 43.7376 13.7955
33.3216 14.9083 -2.21707
25.251 35.5358 8.60187
35.8974 0.703451 -1.39036
4.97299 32.0063 -1.60099
48.6526 28.7057 0.833942
3.91553 41.1344 0.035163
39.0515 47.2228 1.12796
0.0167847 35.4671 -0.177959
45.3398 48.8769 0.0913944
18.3691 5.87786 -3.90705
21.4835 16.9942 6.49707
48.2757 41.5983 0.139727
3.33262 8.42158 0.0962324
1.05747 38.0886 -0.108769
41.2503 36.8358 2.21127
16.3778 9.29441 -0.945918
19.5837 45.5977 7.93625
49.9176 5.87481 0.000666102
8.26289 34.2235 -1.84764
0.210577 15.9368 -0.135126
16.8294 27.5399 -1.55551
7.46483 49.8489 0.172519
46.2203 1.55797 -0.0423481
32.1421 35.7158 6.22943
8.62911 5.16678 0.155165
46.1608 27.0486 1.99183
10.7456 41.6746 1.675
44.4945 49.2004 0.115198
20.6656 49.2935 3.83559
9.99786 36.1476 -0.778609
13.831 44.5921 3.42619
39.2743 34.1548 3.68637
18.2699 18.0197 7.12209
12.3676 23.899 -4.24115
4.47554 45.5275 0.123662
14.1484 37.6171 2.72727
40.2188 5.36821 -1.02098
40.1471 22.8278 6.18823
5.61541 14.1514 -0.00794744
44.676 29.2093 2.54074
38.7707 21.1661 6.12084
14.0614 20.1743 0.737461
7.28019 25.1015 -3.79019
22.7714 35.7189 8.85421
25.956 2.16834 -5.76111
5.27818 8.09656 0.178037
16.0146 9.7293 -0.359771
1.44505 6.90481 0.0422986
26.1193 4.45418 -9.08421
8.26746 15.1067 0.185954
10.5289 39.1186 0.976077
45.7732 12.5843 0.408074
34.6995 27.0486 5.38186
19.8935 18.7735 7.84623
3.62865 38.3328 -0.177135
40.1227 20.9403 5.53067
33.2789 16.8096 0.258175
24.7688 39.6664 15.8097
10.3687 31.9361 -3.65057
1.62816 8.09809 0.0488593
10.8661 4.56557 0.00464046
36.8648 16.5441 2.4454
22.4723 20.7389 6.67346
49.9313 48.9441 0.0121183
41.435 22.4937 5.27687
47.3495 12.8101 0.305018
38.9874 39.8144 3.02118
33.1339 39.1934 8.4464
17.719 2.74514 -2.21025
28.6981 4.2024 -8.33622
3.21207 47.7477 0.0500925
10.0436 48.7152 0.554873
41.2442 7.34428 -0.741885
45.0453 47.7401 0.139841
45.8541 47.1511 0.118479
38.6456 6.09912 -1.85114
18.6209 39.3094 10.1097
18.778 31.9132 0.96287
34.4356 36.4223 5.78113
20.8228 14.481 3.00622
14.0843 35.0368 0.00235911
3.39976 8.13776 0.0969745
28.9727 42.7442 12.8818
3.34025 48.6053 0.0443499
8.2812 37.9406 -0.149015
12.6194 3.44401 -0.289674
43.881 36.3506 1.28687
35.0703 33.1492 4.40347
13.3091 3.32652 -0.444839
5.71001 14.4276 -0.0424912
16.1367 26.0323 -1.80017
30.4636 2.29194 -4.97527
44.0077 34.5317 1.58472
29.1116 32.4381 2.1717
29.7006 35.8913 7.56964
39.2819 40.5438 2.7174
45.4939 0.302134 -0.0448852
14.275 0.0244141 -0.348749
46.1715 13.3503 0.485233
22.57 4.79904 -7.61689
26.9555 33.43 3.85245
31.7759 48.6404 3.49789
41.7081 18.4149 3.49097
34.8918 27.6727 5.39952
1.68462 10.6311 0.0370621
1.65105 17.5756 -0.349438
0.186163 44.1786 0.0119815
12.7888 2.06 -0.270328
33.3766 13.686 -3.87491
10.0116 4.16578 0.0588515
12.624 18.572 0.68862
19.5273 46.9665 6.07771
38.6563 21.8162 6.434
31.8934 45.2239 7.08153
32.8318 37.3882 7.56734
46.0601 4.56404 -0.0679966
45.8739 35.316 0.872042
10.3504 29.7418 -4.79514
39.3353 28.5241 6.05231
18.2577 18.5293 7.04365
10.1444 30.4407 -4.42631
41.8149 42.8404 1.10372
3.53404 47.499 0.0608842
10.39 43.5987 1.44722
34.6416 45.5367 4.33099
17.6962 40.9574 9.30076
14.1285 4.20392 -0.745719
14.8442 36.3964 2.18662
48.1231 48.4207 0.0325464
22.2312 8.29341 -8.97425
7.76391 20.922 -2.54924
18.1051 27.5033 0.0238733
38.728 35.02 3.70073
36.5871 44.5158 3.43273
5.96179 21.569 -2.21653
32.9859 24.7749 3.74257
44.0229 9.25169 -0.0488213
49.2126 33.6894 0.380822
8.27204 2.21564 0.0635698
37.0983 47.9171 1.56909
47.2762 44.1527 0.12994
22.4387 44.4838 11.8259
41.6974 32.841 3.08028
17.5787 44.2991 7.37631
30.0089 24.2653 0.887397
15.331 11.6153 1.57347
16.3442 40.3348 7.22231
22.0725 36.0302 9.17085
30.7764 19.2724 0.799459
12.7934 48.5412 1.24946
37.3562 22.7607 6.81163
15.9536 48.2772 2.65208
10.213 38.8745 0.735954
10.9149 41.4045 1.75166
23.0537 44.8698 11.5184
45.8052 18.833 1.61232
22.3182 18.9245 7.07507
8.57723 24.2302 -4.2911
29.3725 14.8427 -4.81904
9.13877 38.9447 0.380292
41.995 38.8195 1.5852
5.29649 35.374 -0.833218
30.5078 42.3154 11.5062
30.3842 25.37 1.04983
48.8388 20.1147 0.729484
5.33921 5.20798 0.11068
5.83972 27.6193 -2.89574
43.1013 23.7129 4.20591
17.1789 6.4272 -2.76921
28.0618 25.0816 0.35935
33.0973 32.3038 3.51834
28.4661 42.9838 13.1241
12.3692 24.5521 -4.63263
24.5125 47.496 7.29083
37.7636 30.8893 5.26102
9.99634 21.4209 -3.0968
43.321 26.8578 3.93019
0.294504 17.5695 -0.229955
48.7518 43.8688 0.0743263
4.52437 23.5664 -2.01577
21.2928 14.9052 3.37509
44.6577 35.7234 1.14701
10.3061 1.97302 -0.00352544
29.4275 18.5797 0.140579
